owner,table_name,full_name
OBR_EOC,PBF_DATA_DTUSGSUM,OBR_EOC.PBF_DATA_DTUSGSUM
OBR_EOC,PBF_DATA_EBBDISC,OBR_EOC.PBF_DATA_EBBDISC
OBR_EOC,PBF_DATA_ECPDMTM,OBR_EOC.PBF_DATA_ECPDMTM
OBR_EOC,PBF_DATA_EDPREALW,OBR_EOC.PBF_DATA_EDPREALW
OBR_EOC,PBF_DATA_EDPSHACT,OBR_EOC.PBF_DATA_EDPSHACT
OBR_EOC,PBF_DATA_JTM2MTRM,OBR_EOC.PBF_DATA_JTM2MTRM
OBR_EOC,PBF_DATA_JTM2MUSG,OBR_EOC.PBF_DATA_JTM2MUSG
OBR_EOC,PBF_DATA_KIA,OBR_EOC.PBF_DATA_KIA
OBR_EOC,PBF_DATA_LNBLMTRS,OBR_EOC.PBF_DATA_LNBLMTRS
OBR_EOC,PBF_DATA_LSCACHGB,OBR_EOC.PBF_DATA_LSCACHGB
OBR_EOC,PBF_DATA_LSCACHGR,OBR_EOC.PBF_DATA_LSCACHGR
OBR_EOC,PBF_DATA_LSGRPREM,OBR_EOC.PBF_DATA_LSGRPREM
OBR_EOC,PBF_DATA_MTNSUM,OBR_EOC.PBF_DATA_MTNSUM
OBR_EOC,PBF_DATA_SADFEE,OBR_EOC.PBF_DATA_SADFEE
OBR_EOC,PBF_DATA_U9SRG,OBR_EOC.PBF_DATA_U9SRG
OBR_EOC,PBF_DATA_UNBILAC,OBR_EOC.PBF_DATA_UNBILAC
OBR_EOC,PBF_DATA_USGSMRYC,OBR_EOC.PBF_DATA_USGSMRYC
OBR_EOC,PBF_MSG_CBMTNUSG,OBR_EOC.PBF_MSG_CBMTNUSG
OBR_EOC,PBF_MSG_JTM2MTRM,OBR_EOC.PBF_MSG_JTM2MTRM
OBR_EOC,PBF_MSG_JTM2MUSG,OBR_EOC.PBF_MSG_JTM2MUSG
OBR_EOC,PBF_MSG_LSCACHGB,OBR_EOC.PBF_MSG_LSCACHGB
OBR_EOC,PBF_MSG_LSCACHGR,OBR_EOC.PBF_MSG_LSCACHGR
OBR_EOC,PBF_MSG_MTNSUM,OBR_EOC.PBF_MSG_MTNSUM
OBR_EOC,PBF_MSG_SFOALLOW,OBR_EOC.PBF_MSG_SFOALLOW
OBR_EOC,PBF_MSG_TPXMMS,OBR_EOC.PBF_MSG_TPXMMS
OBR_EOC,PBF_MSG_TPXREF,OBR_EOC.PBF_MSG_TPXREF
OBR_EOC,PBF_MSG_USGSMRYC,OBR_EOC.PBF_MSG_USGSMRYC
OBR_EOC,PBF_VOICE_36SMTNSUM,OBR_EOC.PBF_VOICE_36SMTNSUM
OBR_EOC,PBF_VOICE_CBAIRSVC,OBR_EOC.PBF_VOICE_CBAIRSVC
OBR_EOC,PBF_VOICE_CBMTNUSG,OBR_EOC.PBF_VOICE_CBMTNUSG
OBR_EOC,PBF_VOICE_CMAFU,OBR_EOC.PBF_VOICE_CMAFU
OBR_EOC,PBF_VOICE_EVPREALW,OBR_EOC.PBF_VOICE_EVPREALW
OBR_EOC,PBF_VOICE_EVPSHACT,OBR_EOC.PBF_VOICE_EVPSHACT
OBR_EOC,PBF_VOICE_FSHRSUM,OBR_EOC.PBF_VOICE_FSHRSUM
OBR_EOC,PBF_VOICE_JTM2MTRM,OBR_EOC.PBF_VOICE_JTM2MTRM
OBR_EOC,PBF_VOICE_JTM2MUSG,OBR_EOC.PBF_VOICE_JTM2MUSG
OBR_EOC,PBF_VOICE_SFOALLOW,OBR_EOC.PBF_VOICE_SFOALLOW
OBR_EOC,PBF_VOICE_SICUSG,OBR_EOC.PBF_VOICE_SICUSG
OBR_EOC,PBF_VOICE_SMTNAIR,OBR_EOC.PBF_VOICE_SMTNAIR
OBR_EOC,PBF_VOICE_SMTNIC,OBR_EOC.PBF_VOICE_SMTNIC
OBR_EOC,PBF_VOICE_SMTNSUM,OBR_EOC.PBF_VOICE_SMTNSUM
OBR_EOC,PBF_VOICE_SMTNTOL,OBR_EOC.PBF_VOICE_SMTNTOL
OBR_EOC,PBF_VOICE_USGSMRYC,OBR_EOC.PBF_VOICE_USGSMRYC
OBR_FLOW,APP_JOB,OBR_FLOW.APP_JOB
OBR_FLOW,APP_JOB_EXECUTION,OBR_FLOW.APP_JOB_EXECUTION
OBR_FLOW,BL_CYC_PHASE_AUDIT,OBR_FLOW.BL_CYC_PHASE_AUDIT
OBR_FLOW,BL_CYC_PHASE_AUDIT_BK,OBR_FLOW.BL_CYC_PHASE_AUDIT_BK
OBR_FLOW,EPOD_CLIN_AUDIT,OBR_FLOW.EPOD_CLIN_AUDIT
OBR_FLOW,EPOD_CLIN_AUDIT_BK_09_11,OBR_FLOW.EPOD_CLIN_AUDIT_BK_09_11
OBR_FLOW,INTERFACE_LIST,OBR_FLOW.INTERFACE_LIST
OBR_FLOW,LAYOUT_DEPENDENCIES,OBR_FLOW.LAYOUT_DEPENDENCIES
OBR_FLOW,LAYOUT_DEPENDENCIES_BKP24723,OBR_FLOW.LAYOUT_DEPENDENCIES_BKP24723
OBR_FLOW,LAYOUT_FILE_DETAIL,OBR_FLOW.LAYOUT_FILE_DETAIL
OBR_FLOW,LAYOUT_LIST,OBR_FLOW.LAYOUT_LIST
OBR_FLOW,LAYOUT_LIST_BKP24723,OBR_FLOW.LAYOUT_LIST_BKP24723
OBR_FLOW,LAYOUT_LIST_BKP_071823,OBR_FLOW.LAYOUT_LIST_BKP_071823
OBR_FLOW,LAYOUT_PROC_DETAIL,OBR_FLOW.LAYOUT_PROC_DETAIL
OBR_FLOW,LAYOUT_PROC_SUMMARY,OBR_FLOW.LAYOUT_PROC_SUMMARY
OBR_FLOW,LOG_TRACE,OBR_FLOW.LOG_TRACE
OBR_FLOW,LU_LOAD_SUMMARY,OBR_FLOW.LU_LOAD_SUMMARY
OBR_FLOW,OBR_ACCT_AUDIT,OBR_FLOW.OBR_ACCT_AUDIT
OBR_FLOW,OBR_AUDIT_EXTRA_FIELDS,OBR_FLOW.OBR_AUDIT_EXTRA_FIELDS
OBR_FLOW,OBR_AUTOMATION_LOG_SUMRY,OBR_FLOW.OBR_AUTOMATION_LOG_SUMRY
OBR_FLOW,OBR_LU_COUNT,OBR_FLOW.OBR_LU_COUNT
OBR_FLOW,OBR_MDN_AUDIT,OBR_FLOW.OBR_MDN_AUDIT
OBR_FLOW,PBF_ACCT_AUDIT,OBR_FLOW.PBF_ACCT_AUDIT
OBR_FLOW,PBF_MANDATORY_DATA_VALID_ERRORS,OBR_FLOW.PBF_MANDATORY_DATA_VALID_ERRORS
OBR_FLOW,PBF_NALB_ERROR_MSGS,OBR_FLOW.PBF_NALB_ERROR_MSGS
OBR_FLOW,REF_LAYOUT_ATTR_DETAILS,OBR_FLOW.REF_LAYOUT_ATTR_DETAILS
OBR_FLOW,UBSR_CFG_TBL_DTLS,OBR_FLOW.UBSR_CFG_TBL_DTLS
OBR_FLOW,V2_CFG_TBL_DTLS,OBR_FLOW.V2_CFG_TBL_DTLS
OBR_FLOW,V2_LU_METRICS,OBR_FLOW.V2_LU_METRICS
OBR_INBD,ACCOUNT_DETAILS,OBR_INBD.ACCOUNT_DETAILS
OBR_INBD,ACCOUNT_DETAILS_01062023,OBR_INBD.ACCOUNT_DETAILS_01062023
OBR_INBD,ACCOUNT_DETAILS_BKP,OBR_INBD.ACCOUNT_DETAILS_BKP
OBR_INBD,ACCOUNT_DETAILS_NON_MIGR,OBR_INBD.ACCOUNT_DETAILS_NON_MIGR
OBR_INBD,BA_ADM_FEE_U_ADDL_COL,OBR_INBD.BA_ADM_FEE_U_ADDL_COL
OBR_INBD,BLOB_ID_REF,OBR_INBD.BLOB_ID_REF
OBR_INBD,BLOSSOM_V1_FEED,OBR_INBD.BLOSSOM_V1_FEED
OBR_INBD,CMAF_U_ADDL_COL,OBR_INBD.CMAF_U_ADDL_COL
OBR_INBD,CONTENT_SUBSCRIPTION,OBR_INBD.CONTENT_SUBSCRIPTION
OBR_INBD,CONTENT_SUB_LIC_ACTVITY,OBR_INBD.CONTENT_SUB_LIC_ACTVITY
OBR_INBD,CUST_LN_TX_GEO_CD,OBR_INBD.CUST_LN_TX_GEO_CD
OBR_INBD,CUST_MTN_TX_GEO_CD,OBR_INBD.CUST_MTN_TX_GEO_CD
OBR_INBD,CYCLE_SUMMARY,OBR_INBD.CYCLE_SUMMARY
OBR_INBD,EPOD_CLIN,OBR_INBD.EPOD_CLIN
OBR_INBD,ITERATION_SUMMARY,OBR_INBD.ITERATION_SUMMARY
OBR_INBD,JITB_SUMMARY,OBR_INBD.JITB_SUMMARY
OBR_INBD,LAYOUT_AUDIT_SUMMARY,OBR_INBD.LAYOUT_AUDIT_SUMMARY
OBR_INBD,LAYOUT_BATCH_SUMMARY,OBR_INBD.LAYOUT_BATCH_SUMMARY
OBR_INBD,LOAN_DETAILS,OBR_INBD.LOAN_DETAILS
OBR_INBD,OBR_AUDIT,OBR_INBD.OBR_AUDIT
OBR_INBD,OBR_PROCESSING_LIST,OBR_INBD.OBR_PROCESSING_LIST
OBR_INBD,OBR_PROCESSING_STATUS,OBR_INBD.OBR_PROCESSING_STATUS
OBR_INBD,PBF_AUDIT_HEADER_DATA,OBR_INBD.PBF_AUDIT_HEADER_DATA
OBR_INBD,PBF_AUDIT_MISMATCH_DATA,OBR_INBD.PBF_AUDIT_MISMATCH_DATA
OBR_INBD,PBF_AUDIT_MISSING_DATA,OBR_INBD.PBF_AUDIT_MISSING_DATA
OBR_INBD,RECUR_BL_ACCT_FEE,OBR_INBD.RECUR_BL_ACCT_FEE
OBR_INBD,RECUR_MTN_ADM_FEE,OBR_INBD.RECUR_MTN_ADM_FEE
OBR_OUTBD,BILLED_CONTENT_HISTORY_OTH6YR,OBR_OUTBD.BILLED_CONTENT_HISTORY_OTH6YR
OBR_OUTBD,BILLED_CONTENT_HISTORY_VZW6MTH,OBR_OUTBD.BILLED_CONTENT_HISTORY_VZW6MTH
OBR_UBSR_CONFIG,ALLOWANCE_OFFER,OBR_UBSR_CONFIG.ALLOWANCE_OFFER
OBR_UBSR_CONFIG,CD_TABLE,OBR_UBSR_CONFIG.CD_TABLE
OBR_UBSR_CONFIG,COMP_PROD_BOOKING_TYPE,OBR_UBSR_CONFIG.COMP_PROD_BOOKING_TYPE
OBR_UBSR_CONFIG,FCC_CGSA_SBID_MAP,OBR_UBSR_CONFIG.FCC_CGSA_SBID_MAP
OBR_UBSR_CONFIG,FINANCIAL_EVENT,OBR_UBSR_CONFIG.FINANCIAL_EVENT
OBR_UBSR_CONFIG,FIN_EVNT_CAT_MAP,OBR_UBSR_CONFIG.FIN_EVNT_CAT_MAP
OBR_UBSR_CONFIG,FIN_MARKET,OBR_UBSR_CONFIG.FIN_MARKET
OBR_UBSR_CONFIG,GROUP_ID,OBR_UBSR_CONFIG.GROUP_ID
OBR_UBSR_CONFIG,LN_SHR_GRP_OFFR_TYP,OBR_UBSR_CONFIG.LN_SHR_GRP_OFFR_TYP
OBR_UBSR_CONFIG,PKG_PROC_CATEGORY,OBR_UBSR_CONFIG.PKG_PROC_CATEGORY
OBR_UBSR_CONFIG,PPLAN,OBR_UBSR_CONFIG.PPLAN
OBR_UBSR_CONFIG,PRC_CAT_CLASS_MAP,OBR_UBSR_CONFIG.PRC_CAT_CLASS_MAP
OBR_UBSR_CONFIG,PRICE_TIER,OBR_UBSR_CONFIG.PRICE_TIER
OBR_UBSR_CONFIG,PROD_COMP_TYP_MAP,OBR_UBSR_CONFIG.PROD_COMP_TYP_MAP
OBR_UBSR_CONFIG,PROD_OVRIDE_PROC,OBR_UBSR_CONFIG.PROD_OVRIDE_PROC
OBR_UBSR_CONFIG,RA_FINCAT,OBR_UBSR_CONFIG.RA_FINCAT
OBR_UBSR_CONFIG,REF_VIS_DEVICE_ID_TYPE,OBR_UBSR_CONFIG.REF_VIS_DEVICE_ID_TYPE
OBR_UBSR_CONFIG,REF_VIS_NON_SID_MKT_MAP,OBR_UBSR_CONFIG.REF_VIS_NON_SID_MKT_MAP
OBR_UBSR_CONFIG,REF_VIS_OFFR_TYP_CODE,OBR_UBSR_CONFIG.REF_VIS_OFFR_TYP_CODE
OBR_UBSR_CONFIG,REF_VIS_PRC_RULE_CRITER_VAL,OBR_UBSR_CONFIG.REF_VIS_PRC_RULE_CRITER_VAL
OBR_UBSR_CONFIG,REF_VIS_SVC_PROD_CAT,OBR_UBSR_CONFIG.REF_VIS_SVC_PROD_CAT
OBR_UBSR_CONFIG,REF_VIS_VIS_PROCESS_FILTER,OBR_UBSR_CONFIG.REF_VIS_VIS_PROCESS_FILTER
OBR_UBSR_CONFIG,SF_OFFR,OBR_UBSR_CONFIG.SF_OFFR
OBR_UBSR_CONFIG,SF_OFFR_ALLOW,OBR_UBSR_CONFIG.SF_OFFR_ALLOW
OBR_UBSR_CONFIG,SLS_DST_CHNL_OUTLT,OBR_UBSR_CONFIG.SLS_DST_CHNL_OUTLT
OBR_UBSR_CONFIG,SPLAN,OBR_UBSR_CONFIG.SPLAN
OBR_UBSR_CONFIG,SPLAN_COMP_TYPE,OBR_UBSR_CONFIG.SPLAN_COMP_TYPE
OBR_UBSR_CONFIG,SPLAN_VER,OBR_UBSR_CONFIG.SPLAN_VER
OBR_UBSR_CONFIG,SVC_PROD,OBR_UBSR_CONFIG.SVC_PROD
OBR_UBSR_TRANS,REF_VIS_LN_NON_GEO_ALT_SBID,OBR_UBSR_TRANS.REF_VIS_LN_NON_GEO_ALT_SBID
OBR_UBSR_TRANS,REF_VIS_LN_PRIM_MULTI_ID,OBR_UBSR_TRANS.REF_VIS_LN_PRIM_MULTI_ID
OBR_UBSR_TRANS,SUB_BL_ACCT_LN_STAT,OBR_UBSR_TRANS.SUB_BL_ACCT_LN_STAT
OBR_UBSR_TRANS,SUB_CUST_ACCT_LN_PPLAN,OBR_UBSR_TRANS.SUB_CUST_ACCT_LN_PPLAN
OBR_UBSR_TRANS,SUB_CUST_ACCT_LN_PROMO,OBR_UBSR_TRANS.SUB_CUST_ACCT_LN_PROMO
OBR_UBSR_TRANS,SUB_CUST_ACCT_LN_SPO,OBR_UBSR_TRANS.SUB_CUST_ACCT_LN_SPO
OBR_UBSR_TRANS,SUB_CUST_ACCT_MDN,OBR_UBSR_TRANS.SUB_CUST_ACCT_MDN
OBR_UBSR_TRANS,SUB_CUST_DVC_EQP_TRANS,OBR_UBSR_TRANS.SUB_CUST_DVC_EQP_TRANS
OBR_UBSR_TRANS,SUB_LN_OF_SVC_CUST_BA,OBR_UBSR_TRANS.SUB_LN_OF_SVC_CUST_BA
OBR_UBSR_TRANS,SUB_LN_PRIM_ID_MDN,OBR_UBSR_TRANS.SUB_LN_PRIM_ID_MDN
OBR_UBSR_TRANS,SUB_LN_SVC_PROD,OBR_UBSR_TRANS.SUB_LN_SVC_PROD
OBR_UBSR_TRANS,SUB_LN_SVC_PROD_USG_SEG_BA,OBR_UBSR_TRANS.SUB_LN_SVC_PROD_USG_SEG_BA
OBR_UBSR_TRANS,SUB_SF_MDN,OBR_UBSR_TRANS.SUB_SF_MDN
OBR_V1_CONFIG,ADMIN_FEE_REASN_CD,OBR_V1_CONFIG.ADMIN_FEE_REASN_CD
OBR_V1_CONFIG,AIR_SERVICE,OBR_V1_CONFIG.AIR_SERVICE
OBR_V1_CONFIG,BL_PROC_RULES,OBR_V1_CONFIG.BL_PROC_RULES
OBR_V1_CONFIG,DATA_FORMAT_MAP,OBR_V1_CONFIG.DATA_FORMAT_MAP
OBR_V1_CONFIG,DEVICE_ID_TYPE,OBR_V1_CONFIG.DEVICE_ID_TYPE
OBR_V1_CONFIG,ENHANCED_SRV_PCKGE,OBR_V1_CONFIG.ENHANCED_SRV_PCKGE
OBR_V1_CONFIG,FEATURE,OBR_V1_CONFIG.FEATURE
OBR_V1_CONFIG,FIN_MARKET_MAP,OBR_V1_CONFIG.FIN_MARKET_MAP
OBR_V1_CONFIG,MIN_L_SID_BID,OBR_V1_CONFIG.MIN_L_SID_BID
OBR_V1_CONFIG,OBR_STREAM_ITERATION,OBR_V1_CONFIG.OBR_STREAM_ITERATION
OBR_V1_CONFIG,OFFR_TYP_PRC_GRP,OBR_V1_CONFIG.OFFR_TYP_PRC_GRP
OBR_V1_CONFIG,OFFR_TYP_TX_INCLUSIVE,OBR_V1_CONFIG.OFFR_TYP_TX_INCLUSIVE
OBR_V1_CONFIG,PCKGE_FEATURE,OBR_V1_CONFIG.PCKGE_FEATURE
OBR_V1_CONFIG,PPLAN_VER,OBR_V1_CONFIG.PPLAN_VER
OBR_V1_CONFIG,PP_VER_TIER_PROD,OBR_V1_CONFIG.PP_VER_TIER_PROD
OBR_V1_CONFIG,SFO_PKG_PROC_MAP,OBR_V1_CONFIG.SFO_PKG_PROC_MAP
OBR_V1_CONFIG,SF_OFFR_PROCESS,OBR_V1_CONFIG.SF_OFFR_PROCESS
OBR_V1_CONFIG,SF_OFFR_VER,OBR_V1_CONFIG.SF_OFFR_VER
OBR_V1_CONFIG,SF_OFFR_VER_PROD,OBR_V1_CONFIG.SF_OFFR_VER_PROD
OBR_V2_CONFIG,ADJUSTMENTTYPE,OBR_V2_CONFIG.ADJUSTMENTTYPE
OBR_V2_CONFIG,ADJUSTMENTTYPEATTRIBUTES,OBR_V2_CONFIG.ADJUSTMENTTYPEATTRIBUTES
OBR_V2_CONFIG,CATALOGUECHANGE,OBR_V2_CONFIG.CATALOGUECHANGE
OBR_V2_CONFIG,DOMAIN_MAPPING,OBR_V2_CONFIG.DOMAIN_MAPPING
OBR_V2_CONFIG,EVENTDISCOUNT,OBR_V2_CONFIG.EVENTDISCOUNT
OBR_V2_CONFIG,ONETIMECHARGE,OBR_V2_CONFIG.ONETIMECHARGE
OBR_V2_CONFIG,PRODUCT,OBR_V2_CONFIG.PRODUCT
OBR_V2_CONFIG,TARIFF,OBR_V2_CONFIG.TARIFF
OBR_V2_CONFIG,TARIFFELEMENT,OBR_V2_CONFIG.TARIFFELEMENT
OBR_V2_CONFIG,TARIFFELEMENTATTRDETAILS,OBR_V2_CONFIG.TARIFFELEMENTATTRDETAILS
OBR_V2_CONFIG,TARIFFELEMENTDISCOUNT,OBR_V2_CONFIG.TARIFFELEMENTDISCOUNT
OBR_V2_CONFIG,TEMP_ADMIN_FEE_REASN_CD,OBR_V2_CONFIG.TEMP_ADMIN_FEE_REASN_CD
OBR_V2_CONFIG,USTEXTERNALTAXTYPE,OBR_V2_CONFIG.USTEXTERNALTAXTYPE
OBR_V2_CONFIG,VZDEVICEFINCOMPDTLS,OBR_V2_CONFIG.VZDEVICEFINCOMPDTLS
OBR_V2_CONFIG,VZFINCOMPDTLS,OBR_V2_CONFIG.VZFINCOMPDTLS
OBR_V2_CONFIG,VZFINCOMPDTLS_V2DT_3866,OBR_V2_CONFIG.VZFINCOMPDTLS_V2DT_3866
OBR_V2_CONFIG,VZOTCFINCOMPDTLS,OBR_V2_CONFIG.VZOTCFINCOMPDTLS
OBR_V2_CONFIG,VZPRODUCTATTRIBUTE,OBR_V2_CONFIG.VZPRODUCTATTRIBUTE
OBR_V2_CONFIG,VZPRODUCTDTLS,OBR_V2_CONFIG.VZPRODUCTDTLS
OBR_V2_CONFIG,VZTAXCLASSMAP,OBR_V2_CONFIG.VZTAXCLASSMAP
OBR_V2_CONFIG,VZTIERSCHEMETIERDISCOUNT,OBR_V2_CONFIG.VZTIERSCHEMETIERDISCOUNT
OBR_V2_TRANS,USTTAXDETAILS,OBR_V2_TRANS.USTTAXDETAILS
OBR_V2_TRANS,USTTAXTRANSACTION,OBR_V2_TRANS.USTTAXTRANSACTION
OPS$ORACLE,SYS_IMPORT_TABLE_01,OPS$ORACLE.SYS_IMPORT_TABLE_01
OWBSYS,OWBRTPS,OWBSYS.OWBRTPS
PERKS_RPT,CUST_ADDL_INFO,PERKS_RPT.CUST_ADDL_INFO
PERKS_RPT,PROMO_OFFERS,PERKS_RPT.PROMO_OFFERS
PERKS_RPT,SUBSCRIPTION,PERKS_RPT.SUBSCRIPTION
PERKS_RPT,SUBSCRIPTION_ADDL_INFO,PERKS_RPT.SUBSCRIPTION_ADDL_INFO
POST_BILL,ACCT_ADM_FEE_ADDL_COL_BILLED,POST_BILL.ACCT_ADM_FEE_ADDL_COL_BILLED
POST_BILL,ACCT_BILLED_AIR_SVC,POST_BILL.ACCT_BILLED_AIR_SVC
POST_BILL,ACCT_BILLED_CHRG,POST_BILL.ACCT_BILLED_CHRG
POST_BILL,ACCT_BILLED_CHRG_COMP,POST_BILL.ACCT_BILLED_CHRG_COMP
POST_BILL,ACCT_BILLED_CHRG_TAX,POST_BILL.ACCT_BILLED_CHRG_TAX
POST_BILL,ACCT_BILLED_SUMMARY,POST_BILL.ACCT_BILLED_SUMMARY
POST_BILL,ACCT_BOBO_BL_SUM,POST_BILL.ACCT_BOBO_BL_SUM
POST_BILL,ACCT_CHRG_COMP_BILLED,POST_BILL.ACCT_CHRG_COMP_BILLED
POST_BILL,ACCT_CONTENT_ADJ_BILLED,POST_BILL.ACCT_CONTENT_ADJ_BILLED
POST_BILL,ACCT_CONTENT_CHRG_BILLED,POST_BILL.ACCT_CONTENT_CHRG_BILLED
POST_BILL,ACCT_EQLZR_CHRG_COMP_BILLED,POST_BILL.ACCT_EQLZR_CHRG_COMP_BILLED
POST_BILL,ACCT_SPONSR_DATA_USG_SUM_BILL,POST_BILL.ACCT_SPONSR_DATA_USG_SUM_BILL
POST_BILL,BILLED_CONTENT_TAX,POST_BILL.BILLED_CONTENT_TAX
POST_BILL,BILLED_INSTALL_LOAN_TX,POST_BILL.BILLED_INSTALL_LOAN_TX
POST_BILL,BILLED_LN_DATA_USG_DTL,POST_BILL.BILLED_LN_DATA_USG_DTL
POST_BILL,BILLED_MTN_DATA_USG_DTL,POST_BILL.BILLED_MTN_DATA_USG_DTL
POST_BILL,BILLED_USG_DTL_RT_GRP,POST_BILL.BILLED_USG_DTL_RT_GRP
POST_BILL,BILLED_VOICE_CIBER,POST_BILL.BILLED_VOICE_CIBER
POST_BILL,BILLED_VOICE_CIBER_TOLL,POST_BILL.BILLED_VOICE_CIBER_TOLL
POST_BILL,BILLED_VOICE_TOLL,POST_BILL.BILLED_VOICE_TOLL
POST_BILL,BILLED_VOICE_USAGE,POST_BILL.BILLED_VOICE_USAGE
POST_BILL,DOMAINGROUP,POST_BILL.DOMAINGROUP
POST_BILL,EQUIP_BILLED_CHRG,POST_BILL.EQUIP_BILLED_CHRG
POST_BILL,LINE_ADJ_MSG_BILLED,POST_BILL.LINE_ADJ_MSG_BILLED
POST_BILL,LINE_BILLED_CHG_DT_RT_FP_CNTRY,POST_BILL.LINE_BILLED_CHG_DT_RT_FP_CNTRY
POST_BILL,LINE_BILLED_CHRG,POST_BILL.LINE_BILLED_CHRG
POST_BILL,LINE_BILLED_CHRG_ADDL_COL,POST_BILL.LINE_BILLED_CHRG_ADDL_COL
POST_BILL,LINE_BILLED_CHRG_COMP,POST_BILL.LINE_BILLED_CHRG_COMP
POST_BILL,LINE_BILLED_DATA_USG_PROD_SBID,POST_BILL.LINE_BILLED_DATA_USG_PROD_SBID
POST_BILL,LINE_BILLED_DATA_USG_PROD_SUM,POST_BILL.LINE_BILLED_DATA_USG_PROD_SUM
POST_BILL,LINE_BILLED_DT_USG_OVRPROD_SUM,POST_BILL.LINE_BILLED_DT_USG_OVRPROD_SUM
POST_BILL,LINE_BILLED_FS_USG_SUMMARY,POST_BILL.LINE_BILLED_FS_USG_SUMMARY
POST_BILL,LINE_BILLED_SUMMARY,POST_BILL.LINE_BILLED_SUMMARY
POST_BILL,LINE_BILLED_SURCHG_TAX_SUMMARY,POST_BILL.LINE_BILLED_SURCHG_TAX_SUMMARY
POST_BILL,LINE_BILLED_TAX_SUMMARY,POST_BILL.LINE_BILLED_TAX_SUMMARY
POST_BILL,LINE_BILLED_TOLL_SUMMARY,POST_BILL.LINE_BILLED_TOLL_SUMMARY
POST_BILL,LINE_BILLED_USG_ALW_SUMMARY,POST_BILL.LINE_BILLED_USG_ALW_SUMMARY
POST_BILL,LINE_BILLED_USG_BYTES_SUMMARY,POST_BILL.LINE_BILLED_USG_BYTES_SUMMARY
POST_BILL,LINE_BILLED_USG_SUMMARY,POST_BILL.LINE_BILLED_USG_SUMMARY
POST_BILL,LINE_BILLED_USG_SURCHG_SUMMARY,POST_BILL.LINE_BILLED_USG_SURCHG_SUMMARY
POST_BILL,LINE_CHRG_USAGE_BILL_TAX,POST_BILL.LINE_CHRG_USAGE_BILL_TAX
POST_BILL,LINE_COMP_CHRG_BILLED,POST_BILL.LINE_COMP_CHRG_BILLED
POST_BILL,LINE_CONTENT_ADJ_BILLED,POST_BILL.LINE_CONTENT_ADJ_BILLED
POST_BILL,LINE_CONTENT_BILLED,POST_BILL.LINE_CONTENT_BILLED
POST_BILL,LINE_DATA_ADJ_BILLED,POST_BILL.LINE_DATA_ADJ_BILLED
POST_BILL,LINE_IC_SURCHRG_VOICE_BILLED,POST_BILL.LINE_IC_SURCHRG_VOICE_BILLED
POST_BILL,LINE_OFFR_DATA_USG_SUM,POST_BILL.LINE_OFFR_DATA_USG_SUM
POST_BILL,LINE_RECUR_SUBSCR_BILLED,POST_BILL.LINE_RECUR_SUBSCR_BILLED
POST_BILL,LINE_USAGE_BILL_TAX,POST_BILL.LINE_USAGE_BILL_TAX
POST_BILL,LINE_USG_ALLOW_SUM_BILLED,POST_BILL.LINE_USG_ALLOW_SUM_BILLED
POST_BILL,LINE_VOICE_ADJ_BILLED,POST_BILL.LINE_VOICE_ADJ_BILLED
PROCCTRL,BATCH_JOB_EXECUTION,PROCCTRL.BATCH_JOB_EXECUTION
PROCCTRL,BATCH_JOB_EXECUTION_CONTEXT,PROCCTRL.BATCH_JOB_EXECUTION_CONTEXT
PROCCTRL,BATCH_JOB_EXECUTION_PARAMS,PROCCTRL.BATCH_JOB_EXECUTION_PARAMS
PROCCTRL,BATCH_JOB_INSTANCE,PROCCTRL.BATCH_JOB_INSTANCE
PROCCTRL,BATCH_JOB_PARAMS,PROCCTRL.BATCH_JOB_PARAMS
PROCCTRL,BATCH_STEP_EXECUTION,PROCCTRL.BATCH_STEP_EXECUTION
PROCCTRL,BATCH_STEP_EXECUTION_CONTEXT,PROCCTRL.BATCH_STEP_EXECUTION_CONTEXT
PROCCTRL,DUPLICATE_CHECK,PROCCTRL.DUPLICATE_CHECK
PROCCTRL,QRTZ_BLOB_TRIGGERS,PROCCTRL.QRTZ_BLOB_TRIGGERS
PROCCTRL,QRTZ_CALENDARS,PROCCTRL.QRTZ_CALENDARS
PROCCTRL,QRTZ_CRON_TRIGGERS,PROCCTRL.QRTZ_CRON_TRIGGERS
PROCCTRL,QRTZ_CRON_TRIGGERS_BACK,PROCCTRL.QRTZ_CRON_TRIGGERS_BACK
PROCCTRL,QRTZ_FIRED_TRIGGERS,PROCCTRL.QRTZ_FIRED_TRIGGERS
PROCCTRL,QRTZ_JOB_DETAILS,PROCCTRL.QRTZ_JOB_DETAILS
PROCCTRL,QRTZ_JOB_DETAILS_BACK,PROCCTRL.QRTZ_JOB_DETAILS_BACK
PROCCTRL,QRTZ_LOCKS,PROCCTRL.QRTZ_LOCKS
PROCCTRL,QRTZ_PAUSED_TRIGGER_GRPS,PROCCTRL.QRTZ_PAUSED_TRIGGER_GRPS
PROCCTRL,QRTZ_SCHEDULER_STATE,PROCCTRL.QRTZ_SCHEDULER_STATE
PROCCTRL,QRTZ_SIMPLE_TRIGGERS,PROCCTRL.QRTZ_SIMPLE_TRIGGERS
PROCCTRL,QRTZ_SIMPROP_TRIGGERS,PROCCTRL.QRTZ_SIMPROP_TRIGGERS
PROCCTRL,QRTZ_TRIGGERS,PROCCTRL.QRTZ_TRIGGERS
